cited,cites
W1909359706,W1733171988
W1909359706,W2121951791
W2042468043,W1965464747
W2042468043,W2171105325
W2886498337,W2587048937
W2886498337,W2107429737
W2886498337,W2104885590
W2886498337,W2655262992
W2886498337,W2299181842
W2886498337,W2028433016
W2886498337,W1107917109
W2886498337,W2507880739
W2886498337,W2042699075
W2886498337,W1910012553
W2886498337,W2785803176
W2886498337,W2158485828
W2886498337,W2005895632
W2886498337,W2118258530
W2886498337,W2949273159
W2886498337,W2749613778
W2916798096,W2560023338
W2916798096,W1936750108
W2916798096,W2080873731
W2916798096,W2963150697
W2916798096,W2560474170
W2916798096,W2097117768
W2916798096,W2412782625
W2916798096,W2307770531
W2916798096,W1861492603
W2916798096,W2559085405
W2023668736,W2101567517
W2023668736,W2097978133
W2866634454,W54257720
W2866634454,W1885185971
W2866634454,W2503339013
W2866634454,W2194775991
W2866634454,W2752782242
W2866634454,W1930824406
W2866634454,W2331128040
W2866634454,W2242218935
W2866634454,W2214802144
W2866634454,W2607041014
W2866634454,W2963470893
W2866634454,W2476548250
W2866634454,W2964101377
W2866634454,W1665214252
W2866634454,W2099471712
W2866634454,W2899771611
W3014251530,W2129497119
W3014251530,W2582524520
W3014251530,W2071068165
W3014251530,W2048505725
W3014251530,W2121671360
W3014251530,W4244330657
W2162677524,W2089525884
W2162677524,W1973408623
W2162677524,W1970320842
W2302003756,W1981989535
W2587048937,W2061123122
W2587048937,W2042699075
W2587048937,W2097995306
W2587048937,W2299181842
W2587048937,W2066671159
W2587048937,W2049553585
W2587048937,W2028433016
W2587048937,W2011458181
W2587048937,W2185075416
W2587048937,W2104885590
W2587048937,W1498931318
W2587048937,W2143772132
W2587048937,W2039123767
W2587048937,W2107429737
W2593414223,W1903029394
W2593414223,W2194775991
W2593414223,W2963684088
W2593414223,W639708223
W2593414223,W2099471712
W2593414223,W2963470893
W2103920597,W2146634980
W2060427373,W2104885590
W2325939864,W2145287260
W2325939864,W2117539524
W2325939864,W2163605009
W2325939864,W1861492603
W2077553363,W2003342633
W2077553363,W2110389012
W2077553363,W2164386968
W2077553363,W1999906527
W2077553363,W2130495917
W2077553363,W2023615726
W2077553363,W2096139589
W2077553363,W2116846792
W2077553363,W2071841602
W2077553363,W2060185417
W2077553363,W2162088497
W2125102738,W1581228648
W2125102738,W2110999179
W2125102738,W2020084508
W2006304022,W2073726416
W2006304022,W2114118829
W2006304022,W2054093403
W1965905995,W2078338131
W1965905995,W2076218685
W1969314684,W2092044679
W1969314684,W2017871657
W2167101736,W2153635508
W1970320842,W613060151
W2034932701,W2092044679
W2034932701,W2017871657
W2034932701,W2132568564
W2034932701,W2000564135
W2132568564,W2000564135
W2132568564,W1500256440
W2132568564,W3039083618
W2593768305,W2031342017
W2593768305,W125693051
W2593768305,W1731081199
W2593768305,W1722318740
W2593768305,W2155893237
W2593768305,W2964288524
W2593768305,W2194775991
W2593768305,W2099471712
W2110808180,W2147874841
W2110808180,W2159211495
W2110808180,W2108921801
W1994682257,W2078271269
W1994682257,W2134843796
W1994682257,W1554944419
W1994682257,W2108696783
W2039153962,W2163924952
W2039153962,W2147311167
W2039153962,W2033151532
W2039153962,W2259938310
W2039153962,W2163013660
W2039153962,W2133520037
W2039153962,W1984068087
W2039153962,W2059145105
W2039153962,W2153118028
W2039153962,W2096791516
W2039153962,W1976844911
W3123722757,W1988050849
W3123722757,W2036736987
W3123722757,W2130892515
W3123722757,W3147343449
W3123722757,W1545460766
W2944851425,W2144499799
W2944851425,W1689711448
W2944851425,W1861492603
W2944851425,W2559655401
W2944851425,W1810943226
W1504052325,W2089758604
W3122812581,W2029941278
W2328134238,W1998062017
W2328134238,W2151207643
W2328134238,W2089525884
W2328134238,W2159915276
W2328134238,W1972767018
W2328134238,W2125658152
W2328134238,W1987262360
W2328134238,W4254736414
W2328134238,W2040959430
W2328134238,W2035206741
W2603442821,W2089525884
W2603442821,W2104814752
W2603442821,W2060543343
W2603442821,W2021403769
W2603442821,W2040959430
W2603442821,W2049965679
W2603442821,W2331458798
W2603442821,W2328134238
W2024966938,W2014451195
W2024966938,W1984535384
W2024966938,W1981053966
W2024966938,W2092044679
W2024966938,W2017871657
W2024966938,W2143889004
W2024966938,W2122195656
W2024966938,W2092711669
W2024966938,W2031316066
W2024966938,W2048610167
W2024966938,W2034932701
W2024966938,W2070931774
W2103783427,W2153118028
W2103783427,W1976844911
W2068908844,W2090399125
W2068908844,W2139516501
W2068908844,W1987880468
W2068908844,W1971113415
W2126129668,W2772487859
W2560167313,W2078860594
W2560167313,W2015053255
W2560167313,W2028240797
W2560167313,W3010621220
W2104669609,W2128952811
W2139921601,W613060151
W2124679671,W2096541451
W2124679671,W2169678694
W1538825449,W2091393784
W1538825449,W2102074887
W1538825449,W2070931774
W3015571324,W3003668884
W3015571324,W3008696669
W2609973983,W1970188810
W2962730651,W2570343428
W2962730651,W2080873731
W2962730651,W1936750108
W2962730651,W2963446712
W2962730651,W2307770531
W2962730651,W2559085405
W2962730651,W2963150697
W2962730651,W2194775991
W2962730651,W1861492603
W2962730651,W639708223
W2962730651,W1533861849
W2079985616,W2116064024
W2060872117,W2161605421
W2787584289,W2096421416
W2787584289,W2127169435
W2787584289,W2091393784
W2787584289,W1992506968
W2105924489,W1985213868
W2105924489,W2057545775
W2105924489,W2128601422
W1966107523,W2049491375
W1966107523,W2004630197
W1972767018,W2151207643
W1972767018,W2015693422
W1972767018,W2153511586
W2564178799,W2032100925
W2564178799,W2156157987
W2564178799,W2567342708
W2564178799,W2114118829
W2564178799,W2051796629
W2564178799,W2125053394
W2564178799,W2076699264
W2076218685,W2078338131
W2101547779,W2110808180
W2101547779,W2147874841
W2149858388,W1255676896
W2149858388,W2114031931
W2149858388,W2152061559
W2149858388,W2156593520
W2000536749,W1988320534
W2044172327,W2160544821
W2044172327,W2161605421
W2044172327,W2169678694
W2044172327,W2045683699
W2044172327,W2142868265
W1979371521,W2134716155
W2013674306,W2120583949
W2013674306,W3039083618
W2951071083,W2911188335
W2951071083,W2097995306
W2060543343,W1970996323
W2060543343,W2021403769
W2147018083,W2110052313
W2147018083,W2125065061
W2147018083,W2108344016
W2147018083,W2121394112
W1992464644,W2046537181
W1992464644,W1971113415
W4211196614,W4242729757
W4211196614,W2160378127
W4211196614,W2037312364
W3034310241,W2067718414
W3034310241,W2739439285
W3034310241,W2028046413
W2000564135,W2499906541
W3010819577,W3003668884
W3010819577,W3004318991
W3010819577,W3002539152
W3010819577,W3004280078
W3010819577,W3007643904
W2029281675,W2096421416
W2029281675,W1984535384
W2029281675,W2000536749
W2029281675,W2150315430
W2029281675,W2041311241
W2963800363,W125693051
W2963800363,W2963470893
W2963800363,W2593414223
W2963800363,W1903029394
W2963800363,W2737258237
W2963800363,W2962793481
W2963800363,W2560023338
W2963800363,W2475287302
W2963800363,W2194775991
W2963800363,W2340897893
W2963800363,W2331128040
W2963800363,W1901129140
W2963800363,W2963684088
W2139516501,W1987880468
W2587767928,W2032100925
W2587767928,W2321696461
W2587767928,W2021172010
W2587767928,W2153511586
W2587767928,W2015693422
W2587767928,W2151207643
W2801702920,W2480133395
W2801702920,W1535520578
W2611395271,W2102074887
W2611395271,W2795835319
W2611395271,W1973972788
W2611395271,W2000564135
W2611395271,W2020332193
W2611395271,W1978426240
W2611395271,W2508920067
W2611395271,W2175118067
W2611395271,W1538825449
W2611395271,W2132568564
W2603203130,W2252355370
W2603203130,W2964137095
W2603203130,W639708223
W2140353364,W2108638835
W2140353364,W2101571099
W2140353364,W2125065061
W1968164782,W1875112053
W1968164782,W3103362336
W2996428491,W2250539671
W2996428491,W2251939518
W2996428491,W2963748441
W2951539866,W2534691303
W2951539866,W2066578528
W2951539866,W2408247608
W2951539866,W2039061417
W2951539866,W2078492700
W2951539866,W2299593614
W2951539866,W2261135145
W2130687298,W2259938310
W2130687298,W2046387002
W2130687298,W2145931730
W2130687298,W2064165694
W2130687298,W2058835062
W2130687298,W2147806662
W2130687298,W2053003053
W2130687298,W2519244818
W2955601895,W1985217958
W2955601895,W2106963750
W2955601895,W2152811544
W1973972788,W2055424520
W1973972788,W2067650803
W2109154308,W2161605421
W2109154308,W2060872117
W1968984443,W2142868265
W2035206741,W1970320842
W2035206741,W2014451195
W2035206741,W1981729886
W2035206741,W2052319966
W2035206741,W2016464593
W2082019533,W2050419919
W2082019533,W2154113062
W2048610167,W2092044679
W2048610167,W2017871657
W2239232218,W1901616594
W2239232218,W2487770199
W2239232218,W2014356541
W2056435747,W1984670836
W2078338131,W389868541
W2016464593,W2139921601
W2016464593,W2058154873
W2016464593,W2003408860
W2016464593,W2052319966
W2162695817,W1977603207
W2004188331,W2147875900
W2004188331,W1989589910
W2004188331,W2166436681
W2206954826,W2066414494
W2206954826,W1031578623
W2206954826,W2060872117
W2143889004,W2034932701
W2143889004,W2017871657
W2143889004,W2092044679
W2143889004,W2092711669
W2143889004,W2122195656
W2157427387,W2171762906
W2117756735,W2118550318
W2117756735,W1554944419
W2117756735,W2798909945
W2460850757,W2171783890
W2460850757,W2116601594
W2014744284,W2160796815
W2014744284,W2096445739
W2140137154,W2147875900
W2594373254,W2570618306
W2594373254,W2302003756
W2594373254,W2915478882
W3035414587,W2963351448
W3035414587,W2565639579
W3035414587,W2963125010
W3035414587,W2752782242
W3035414587,W2194775991
W3035414587,W2963363373
W3035414587,W2531409750
W3035414587,W2963163009
W3035414587,W639708223
W3035414587,W2300242332
W3035414587,W1861492603
W3035414587,W2163605009
W3035414587,W2883780447
W2005933475,W2129624700
W2155477484,W2125065061
W2155477484,W2108344016
W2155477484,W2110052313
W2936349953,W2252795400
W2993250673,W2139736159
W2993250673,W2889646458
W2993250673,W2895926103
W2993250673,W2126945850
W2993250673,W2560322684
W2103972037,W2116334496
W2103972037,W2147601077
W2118609172,W2889615184
W2118609172,W2139921601
W2118609172,W2078853455
W2118609172,W613060151
W2058541903,W2060627980
W2507009361,W2105101328
W2507009361,W2097117768
W2507009361,W2016053056
W2507009361,W1522734439
W2507009361,W1849277567
W2507009361,W1947481528
W2507009361,W2163605009
W1994870116,W1994870116
W2784350055,W2156157987
W2784350055,W1992749124
W2784350055,W2195453830
W2784350055,W2094145140
W2784350055,W2121022470
W2784350055,W2005307077
W2784350055,W2120834437
W2784350055,W1940496428
W2784350055,W2483057761
W2784350055,W2132407977
W2784350055,W2272908325
W1984535384,W1504531927
W2142897908,W2162896254
W2142897908,W2112615110
W2142897908,W1875112053
W1991395163,W2168406111
W1991395163,W2038561289
W2606974598,W2146502635
W2903062212,W2119147717
W2481029670,W2140952049
W2481029670,W1973062929
W2535690855,W2473418344
W2535690855,W1554944419
W2535690855,W2095705004
W2559394418,W2919115771
W2040975718,W2161498332
W2021851106,W2150066425
W2917207851,W2072970694
W2917207851,W2158789637
W2917207851,W2341539131
W2917207851,W2432815617
W2917207851,W2323326409
W2917207851,W2592811885
W2917207851,W2179438025
W2917207851,W2169456326
W1966524739,W2118338381
W2155243985,W3021916629
W1970188810,W2102074887
W1970188810,W2020332193
W1970188810,W2000564135
W2167572849,W2092350553
W2999318660,W2470646526
W2999318660,W2255243349
W2408247608,W2039061417
W2408247608,W2299593614
W2408247608,W2066578528
W2981863007,W1503159956
W2981863007,W2770717476
W2221837786,W1981989535
W1990869665,W1858542512
W1990869665,W2167727518
W1990869665,W2109415008
W2039418304,W2108102346
W2039418304,W2003070696
W2039418304,W2028783209
W2039418304,W2017871657
W2039418304,W2092044679
W2039418304,W2092711669
W2039418304,W1969314684
W2039418304,W2098269095
W3105678606,W1909359706
W3105678606,W2763117186
W3105678606,W2765081049
W3105678606,W2139937287
W3105678606,W2501864044
W3105678606,W2121951791
W2051314902,W2163924952
W2051314902,W2147311167
W2051314902,W2096791516
W2051314902,W2107916366
W2051314902,W2106779017
W2051314902,W1976844911
W2510604673,W2097924219
W2510604673,W1973408623
W2510604673,W1970320842
W2510604673,W2162677524
W2510604673,W2053219565
W2510604673,W2081870623
W2510604673,W2052319966
W4213259675,W2135625048
W4213259675,W147232447
W4213259675,W2798336535
W4213259675,W2052937506
W2024175762,W2327828477
W2024175762,W1969360633
W2169336018,W2157068203
W2169336018,W1996672400
W2169336018,W2133020370
W1981983416,W3143400115
W2166436681,W2167572849
W2166436681,W1581228648
W2166436681,W2092350553
W2166436681,W1989589910
W2092711669,W2034932701
W2092711669,W2143889004
W2092711669,W2017871657
W2092711669,W2092044679
W2092711669,W2122195656
W2335370736,W2034932701
W2335370736,W1985284024
W2335370736,W2092044679
W2335370736,W2017871657
W2335370736,W2108102346
W2335370736,W2096421416
W2335370736,W2024966938
W2335370736,W2132568564
W2335370736,W2039418304
W2335370736,W2031316066
W2335370736,W2122195656
W2335370736,W2143889004
W2335370736,W2092711669
W2335370736,W2098269095
W2335370736,W1969314684
W2335370736,W2041311241
W2078853455,W613060151
W2911997094,W2092157292
W2911997094,W2096747776
W2252355370,W639708223
W2252355370,W1849277567
W2134305330,W2024729467
W2134305330,W2977883299
W2134305330,W2126693856
W2134305330,W2105824687
W2155968351,W2145339207
W1968380849,W1892502720
W2057545775,W1985213868
W2143680521,W2110664940
W2127309075,W2024729467
W1994942139,W2109491705
W1878853999,W2133131640
W1878853999,W3103589660
W1878853999,W1875112053
W1878853999,W1990513740
W2063866856,W2139921601
W2063866856,W1968522699
W2063866856,W2121837178
W2063866856,W2089525884
W2063866856,W2081870623
W2063866856,W1970996323
W2170964688,W2031611770
W2950077417,W2969424089
W2950077417,W2116334496
W2519786994,W1989026904
W2519786994,W1977603207
W2519786994,W2086667809
W2604027935,W2262354148
W2021403769,W1970996323
W2075370047,W1540380506
W1994959046,W1504052325
W2229124923,W2089525884
W2229124923,W2331458798
W2971763914,W2058541903
W2971763914,W2079954478
W2971763914,W2119767565
W3027658010,W2077553363
W3027658010,W2143196592
W3027658010,W2139884694
W3027658010,W2162088497
W3027658010,W2023506796
W3027658010,W2431987552
W3027658010,W2003342633
W3027658010,W2110389012
W3027658010,W2060185417
W3027658010,W2787902098
W3027658010,W2182578492
W3027658010,W2115944543
W3027658010,W2766903152
W3027658010,W2185075416
W3027658010,W2765314233
W3027658010,W1515023627
W3027658010,W2170486072
W2518099942,W2021172010
W2518099942,W2321696461
W2518099942,W2153511586
W2905218447,W2001063720
W2905218447,W1968522699
W2905218447,W1940496428
W2905218447,W2753273584
W2905218447,W2020007931
W2158592639,W2089961441
W2158592639,W2154889144
W3003058300,W2512899508
W3003058300,W2100039832
W3003058300,W1934094702
W3003058300,W2785803176
W1596779608,W2014694192
W1596779608,W2108102346
W1596779608,W2017871657
W1596779608,W2092044679
W1596779608,W2098269095
W1596779608,W2011899447
W1596779608,W2041311241
W1596779608,W2150315430
W2144589352,W2168630917
W2971836485,W2252795400
W2971836485,W2437571239
W2971836485,W4234856688
W2971836485,W1994870116
W2971836485,W2621266390
W2971836485,W2765081049
W2971836485,W2167572849
W2971836485,W4292875581
W2971836485,W1909359706
W2971836485,W1509562192
W2971836485,W3105678606
W2618037459,W2032952916
W2618037459,W2079985616
W3037447387,W3037306418
W3037447387,W1981983416
W3037447387,W3143400115
W2437571239,W4234856688
W2437571239,W2252795400
W2963657244,W2000536749
W3004480399,W3006500278
W3004480399,W2152061559
W3004480399,W2009720434
W2524597629,W2152505869
W2524597629,W2305278139
W2524597629,W1780778418
W1970948459,W1922629554
W1970948459,W3143400115
W2119131940,W3098221464
W3027308092,W2042938036
W3027308092,W2911997094
W2027563442,W2052319966
W2027563442,W2098269095
W2027563442,W2035206741
W2027563442,W2108102346
W2027563442,W2095062688
W2027563442,W2144574847
W2027563442,W2151207643
W2027563442,W613060151
W2082432933,W2121607567
W2140513563,W2108344016
W2140513563,W2167810128
W2890019883,W2032100925
W2890019883,W2116327492
W2890019883,W2039786475
W2890019883,W1982685288
W2890019883,W1970996323
W2890019883,W2089525884
W2890019883,W2139921601
W2890019883,W2097924219
W2890019883,W2081870623
W2890019883,W1978126078
W2890019883,W2053219565
W2890019883,W2049965679
W2890019883,W2016464593
W2890019883,W2052319966
W2890019883,W2162677524
W2890019883,W1970320842
W2890019883,W2021172010
W2890019883,W1973408623
W2890019883,W2035206741
W2890019883,W1980790675
W2890019883,W2229124923
W2795835319,W2102074887
W2795835319,W2020332193
W2795835319,W1978426240
W2795835319,W1538825449
W2795835319,W2132568564
W2795835319,W1970188810
W2795835319,W1904914631
W2795835319,W2000564135
W2795835319,W1531935167
W2201607793,W1588685142
W2201607793,W2751884637
W2201607793,W2098082628
W2201607793,W2003982930
W2570760970,W2105824687
W2570760970,W2044591801
W2570760970,W2002463857
W2570760970,W2408017125
W2570760970,W2161498332
W2570760970,W1767470961
W2570760970,W2169205464
W2570760970,W2134305330
W2570760970,W2108696783
W2752287204,W2582524520
W2752287204,W2129497119
W2752287204,W2121671360
W2752287204,W2071068165
W2154866190,W2096791516
W2154866190,W2145922766
W2963155035,W2105101328
W2963155035,W1522734439
W2963155035,W2097117768
W2963155035,W2194775991
W2963155035,W2963446712
W2963155035,W2016053056
W2963155035,W1947481528
W2963155035,W2163605009
W2963155035,W2507009361
W2029941278,W2029941278
W2201735116,W2057265291
W2028783209,W2108102346
W2028783209,W2157426451
W2057936436,W2102074887
W2057936436,W2499906541
W2588775853,W2124351063
W2588775853,W2121055398
W2588775853,W2206071891
W2766754978,W2437571239
W2766754978,W2252795400
W2766754978,W2621266390
W2766754978,W2765081049
W2766754978,W1994870116
W2766754978,W4292875581
W2766754978,W2167572849
W2766754978,W2166436681
W2766754978,W1909359706
W2026942921,W1969085745
W2026942921,W1974963036
W2026942921,W3125866593
W2026942921,W2053279442
W2026942921,W2123726046
W2026942921,W1998460924
W2026942921,W2010772936
W2124211486,W1491719799
W2115010843,W2089525884
W2115010843,W2015693422
W4211161891,W2611395271
W4211161891,W3037306418
W4211161891,W1970188810
W4211161891,W1904914631
W4211161891,W2102074887
W4211161891,W2494235437
W4211161891,W2795835319
W4211161891,W2000564135
W4211161891,W1575867504
W4211161891,W2020332193
W4211161891,W1978426240
W4211161891,W1531935167
W4211161891,W2158000927
W4211161891,W2175118067
W4211161891,W1538825449
W4211161891,W2132568564
W2803760365,W2145339207
W2803760365,W2257979135
W2803760365,W2581082771
W2803760365,W2557738935
W2803760365,W2128739912
W2803760365,W2592929672
W2803760365,W2103004421
W2803760365,W2533800772
W2803760365,W1901129140
W2803760365,W2083927153
W2803760365,W2919115771
W2803760365,W2610332124
W2803760365,W2253429366
W2803760365,W1019830208
W4206050372,W2110465139
W4206050372,W4293003757
W2574987849,W2089525884
W2574987849,W2028201857
W2574987849,W1989703096
W2574987849,W2020007931
W2574987849,W1981539053
W2574987849,W2323275360
W2574987849,W1971113415
W2574987849,W2070491781
W1729017034,W2168630917
W2119767565,W1991656770
W2119767565,W2068908844
W2321696461,W2153511586
W2953532875,W2789970635
W2895126220,W2190169384
W2895126220,W2292281710
W2895126220,W2527042386
W1994724903,W2159182565
W2424778531,W1947481528
W2424778531,W1895577753
W2424778531,W1810943226
W2560474170,W2307770531
W2117057469,W2152505869
W2117057469,W2103920597
W2117057469,W2146634980
W2000714505,W2000714505
W2164623173,W1971354656
W2164623173,W2105326339
W2164623173,W1592263067
W2164623173,W633661686
W2461419449,W2195453830
W2104814752,W2089525884
W2104814752,W1970996323
W2104814752,W2021403769
W2104814752,W2115010843
W2104814752,W2060543343
W2111143102,W1515587369
W2512971201,W2168231600
W2512971201,W2156387975
W2008668719,W2068060907
W2008668719,W2089758604
W3099862724,W2146512944
W2143196592,W2033829415
W2143196592,W2083717261
W2143196592,W2030500910
W2143196592,W2023506796
W2143196592,W2128769815
W2143196592,W2023615726
W2143196592,W2139884694
W2143196592,W2122559203
W2143196592,W2129933858
W2143196592,W2125826054
W2143196592,W2071841602
W2143196592,W2162088497
W2110154495,W2323309348
W2094483427,W2142234851
W1963561884,W2013674306
W1553661931,W2140042874
W1553661931,W1999717631
W1553661931,W1965464747
W1553661931,W2169328609
W1553661931,W2075511306
W1553661931,W2133130045
W1553661931,W2081640113
W1553661931,W2011472471
W1553661931,W1998343415
W1553661931,W2114118829
W1553661931,W2144574847
W1553661931,W2073726416
W1553661931,W2160785667
W1553661931,W2160391726
W1553661931,W2123857657
W1553661931,W2129970907
W1553661931,W2001574526
W1553661931,W2006619554
W1553661931,W2006304022
W1553661931,W2078019609
W1553661931,W2100716359
W1553661931,W2067910821
W1553661931,W2042468043
W2160785667,W2169328609
W2160785667,W1965464747
W2160785667,W2133130045
W2160785667,W2114118829
W2160785667,W2144574847
W2160785667,W2042468043
W2160785667,W2073726416
W1981539053,W2092044679
W1981539053,W1604284211
W2036479846,W1987490818
W2036479846,W2002682820
W2036479846,W2156208893
W2036479846,W2059175769
W2036479846,W1608013130
W2979291688,W2951071083
W2979291688,W2911188335
W2979291688,W2781525129
W2979291688,W2915478882
W2153406260,W2100820895
W2153406260,W2148898943
W2153406260,W2010876644
W2415475836,W2027029957
W2415475836,W2031557272
W2415475836,W2121607567
W2415475836,W1994520136
W2003408860,W1976156302
W2003408860,W613060151
W2983762108,W2091875228
W2983762108,W2796568833
W2983762108,W4211137059
W2065903669,W2053501256
W2794284562,W2179352600
W2794284562,W2109255472
W2794284562,W2163922914
W2794284562,W2088049833
W2794284562,W639708223
W2794284562,W2395611524
W2916252188,W1972767018
W1978426240,W2102074887
W2123857657,W2129970907
W2123857657,W2114118829
W2123857657,W2169328609
W2123857657,W2133130045
W2123857657,W2160785667
W2123857657,W2171105325
W2161112598,W2152061559
W2161112598,W2180481128
W2161112598,W2078972833
W2161112598,W2051025382
W2161112598,W2009720434
W2161112598,W2114031931
W2161112598,W1578291413
W2161112598,W2170552969
W2161112598,W2107633226
W2161112598,W1981989535
W2134887638,W2066411725
W2134887638,W2086667809
W2738516213,W4213327538
W2075004202,W4242721106
W2167810128,W2125065061
W2167810128,W2108344016
W2167810128,W2110052313
W2167810128,W2063277639
W2167810128,W2140513563
W2167810128,W2167810128
W2398894736,W2128769815
W2398894736,W1999906527
W2398894736,W2003342633
W2398894736,W2060185417
W2398894736,W1515023627
W2398894736,W2078599166
W2067650803,W2055424520
W2026172453,W1965092590
W2026172453,W2092157292
W2026172453,W1988320534
W2026172453,W2169678694
W2026172453,W2028046413
W2139066576,W2085978470
W2139066576,W2074574519
W2928165649,W1903029394
W2928165649,W2565639579
W2928165649,W2964137095
W2928165649,W2560023338
W2928165649,W2109255472
W2928165649,W2963150697
W2928165649,W2194775991
W2928165649,W2963446712
W2928165649,W2752782242
W2928165649,W2097117768
W2928165649,W2039313011
W2928165649,W2549139847
W2928165649,W2183341477
W2928165649,W2531409750
W2928165649,W2037227137
W2928165649,W2102605133
W2928165649,W2412782625
W2928165649,W2962858109
W2928165649,W2916798096
W2928165649,W2117539524
W2928165649,W639708223
W2928165649,W2963420686
W2928165649,W2964309882
W2928165649,W1861492603
W2928165649,W2274287116
W2928165649,W2992308087
W2928165649,W2163605009
W2928165649,W2883780447
W2156575365,W1976156302
W2968810373,W2950077417
W2968810373,W2121607567
W2968810373,W2082432933
W2968810373,W2969424089
W1982906652,W2118278569
W1982906652,W2117692326
W2086880071,W2096421416
W2086880071,W2014694192
W2086880071,W2108102346
W2086880071,W1992506968
W2086880071,W2150315430
W2086880071,W2041311241
W2086880071,W2032197740
W2086880071,W2040077883
W2133131640,W1990513740
W2042938036,W2102074887
W2042938036,W2000564135
W2042938036,W2132568564
W1993962865,W2145962650
W1993962865,W2118550318
W1993962865,W1997201895
W1993962865,W4292363360
W1993962865,W2341171179
W1993962865,W2164278908
W4254736414,W2089525884
W4254736414,W2133406747
W2070491781,W1971113415
W2256362396,W54257720
W2256362396,W2117539524
W2256362396,W2155893237
W2256362396,W2125188192
W2256362396,W2097117768
W2256362396,W2128254161
W2256362396,W2102605133
W2256362396,W1885185971
W2256362396,W2163605009
W2256362396,W1665214252
W3103589660,W2113096089
W3103589660,W2128728535
W3103589660,W3037085755
W3103589660,W1968164782
W3103589660,W1875112053
W3103589660,W2062533676
W2222589778,W2161605421
W2222589778,W2404280981
W2222589778,W2060872117
W2282942319,W2322232911
W2282942319,W2282942319
W2050993261,W2060627980
W2050993261,W2058541903
W1982685288,W2015693422
W1998358855,W1987880468
W2067910821,W2129970907
W2067910821,W2073726416
W2067910821,W2114118829
W2067910821,W2144574847
W2067910821,W2081640113
W2067910821,W2133130045
W2067910821,W1965464747
W2067910821,W2169328609
W2067910821,W2042468043
W2586407709,W2016360721
W2586407709,W2150575159
W2586407709,W2168631000
W2586407709,W2117692326
W2586407709,W1964847767
W2586407709,W4211233744
W2586407709,W2169491358
W2586407709,W2033278321
W2586407709,W2028593825
W2586407709,W2044433401
W2586407709,W2169895148
W2586407709,W2476542314
W2273267066,W2166550586
W2295739661,W2171279286
W2886281704,W2320249130
W2886281704,W1588713494
W2886281704,W2766136866
W2886281704,W2138879095
W2886281704,W2530597942
W2886281704,W1608013130
W2038561289,W2168406111
W3008092789,W2752698709
W3008092789,W843007777
W3008092789,W2607307034
W3008092789,W2520676852
W3008092789,W2026277606
W2796568833,W2742075475
W2796568833,W2518099942
W2796568833,W2567205822
W2796568833,W2159915276
W2796568833,W2331458798
W2796568833,W2587767928
W2796568833,W2482083820
W2796568833,W2151207643
W2796568833,W2008426812
W2494235437,W2102074887
W2346062110,W2062118960
W2346062110,W2919115771
W2346062110,W1849277567
W2346062110,W1677182931
W2346062110,W1533861849
W2346062110,W2097117768
W2501864044,W2121951791
W2501864044,W2029343094
W2501864044,W3098221464
W2068511562,W1511920456
W2068511562,W1528251861
W2099419573,W4297957988
W2099419573,W2799061466
W2999590263,W2886600502
W2999590263,W2784506527
W2999590263,W2082019533
W2999590263,W2792783390
W2999590263,W2909990379
W1939526929,W1534798215
W2168231600,W2147768505
W2168231600,W2146502635
W2168231600,W2141125852
W2001574526,W2114118829
W2001574526,W2144574847
W2001574526,W1965464747
W2001574526,W2073726416
W2001574526,W2133130045
W2001574526,W2171105325
W2001574526,W2042468043
W2001574526,W2160785667
W2001574526,W2123857657
W2001574526,W2100716359
W2801625478,W2155477484
W2801625478,W2161374186
W2206071891,W2121055398
W2206071891,W2116206245
W2293634267,W2147768505
W2293634267,W179875071
W2293634267,W2168231600
W2293634267,W2143612262
W2998885490,W2121745948
W2998885490,W2193503481
W2998885490,W1985217958
W2998885490,W2600399632
W2998885490,W2738516213
W2998885490,W2115247641
W2998885490,W2125634634
W2998885490,W1970327765
W2998885490,W2981104727
W2998885490,W2337225114
W2998885490,W2051416171
W2031557272,W2121607567
W2031557272,W2139516501
W2112515853,W2003070696
W2515146993,W2089525884
W2515146993,W2091875228
W2515146993,W2340600715
W2515146993,W4235574122
W2515146993,W2098547240
W1992506968,W2012587360
W1992506968,W2096421416
W1992506968,W2098269095
W3001362559,W1981425990
W3001362559,W2155243985
W3001362559,W4294214983
W3001362559,W2331393505
W3001362559,W1966976587
W3001362559,W1568955415
W2110953678,W3103362336
W2110953678,W1987228002
W2964288524,W2155893237
W2964288524,W1722318740
W2964288524,W2163605009
W3046751266,W2067718414
W3046751266,W2739439285
W3046751266,W2180229411
W3046751266,W2114622716
W1905829557,W2102605133
W1905829557,W2163605009
W1905829557,W1903029394
W1905829557,W2097117768
W1905829557,W125693051
W1987435915,W1581228648
W1997321313,W2026318397
W1997321313,W2154467650
W1997321313,W3041188046
W1997321313,W4210789697
W2340600715,W2091875228
W2340600715,W2081738501
W2340600715,W2081870623
W2190169384,W1629273100
W2190169384,W2144574847
W2190169384,W2075511306
W2190169384,W2081640113
W2190169384,W2011472471
W2190169384,W2006304022
W2190169384,W2073726416
W2061289966,W2132652356
W2061289966,W2086157089
W2061289966,W1993326409
W2061289966,W62824994
W2061289966,W2097357438
W2061289966,W1976748235
W2061289966,W2115379661
W2061289966,W2023071763
W2061289966,W2131568786
W2752849906,W2919115771
