Node ID,Year 0 (Deviation Score), Year 0 (Is Anomaly),Year 1 (Deviation Score), Year 1 (Is Anomaly),Year 2 (Deviation Score), Year 2 (Is Anomaly),Year 3 (Deviation Score), Year 3 (Is Anomaly),Year 4 (Deviation Score), Year 4 (Is Anomaly),Mean Deviation Score,Anomaly Status Churn
1816,0.10961565251151721,0,0.1310915796396633,0,0.13109158476193747,0,0.10852846142370254,0,0.10397192612678434,0,0.11685984089272097,0
1817,0.04090659072001775,0,0.13869536574929953,0,0.1386953714924554,0,0.04090660313765208,0,0.04090659444530805,0,0.08002210510894656,0
1818,0.04171365685760975,0,1.0480785520436864,1,0.1386961123595635,0,0.041713658099373184,0,0.041713677967588104,0,0.2623831314655642,1
1819,0.24145884749790034,0,0.1259306256348888,0,0.12593064596876502,0,0.2414587556074063,0,0.24145885494848093,0,0.19524754593148827,0
1820,0.10777538064091156,0,0.11314733865826081,0,0.3223825474269688,0,0.10769601261320834,0,0.1077018473491383,0,0.15174062533769758,0
1821,0.1324660899117589,0,0.13869344225774208,0,0.13869344225774208,0,0.11240224967089792,0,0.11793352120245497,0,0.12803774906011917,0
1822,0.07381412666290998,0,0.09573294914055926,0,0.09977106874187787,0,0.07381417214249571,0,0.07381409717102845,0,0.08338928277177424,0
1823,0.11867463363644977,0,0.13869482139125466,0,0.13869482760007182,0,0.1297434128355235,0,0.09975348556569467,0,0.12511223620579887,0
1824,0.12501948761443296,0,0.13869474859287342,0,0.13869474781677127,0,0.1250195225390295,0,0.12501946456419924,0,0.13048959422546128,0
1825,0.09859144563476245,0,0.12921242070539543,0,0.11902357602957636,0,0.10010219179093838,0,0.09816640584419171,0,0.10901920800097287,0
1826,0.08712883107364178,0,0.08712882595136762,0,0.09296943185230096,0,0.08712883107364178,0,0.08712883153930306,0,0.08829695029805104,0
1827,0.11518472489357616,0,0.10672730339380603,0,0.11107406674273079,0,0.11518472481596594,0,0.11518472471895318,0,0.11267110891300643,0
1828,0.07470047970612843,0,0.07470047877480586,0,0.060403051475683846,0,0.07470047970612843,0,0.07470047970612843,0,0.07184099387377499,0
1829,0.13880848217134675,0,0.12157446960918605,0,0.11110641811198245,0,0.13833709969185293,0,0.13840899181862673,0,0.12964709228059898,0
1830,0.11756286366532247,0,0.13109065763031444,0,0.13109065825119615,0,0.11987874765569966,0,0.11699704833639164,0,0.12332399510778487,0
1831,0.11195187949730705,0,0.12592925286541382,0,0.12592926373084387,0,0.11195200313037883,0,0.11195181620617707,0,0.11754284308602411,0
1832,0.11220633599441499,0,0.1386948574023942,0,0.13869486236944795,0,0.11220638147400071,0,0.11220631271135062,0,0.1228017499903217,0
1833,0.09975367446895689,0,0.09975346010954429,0,0.1101534718181938,0,0.09975372064703454,0,0.0997536468397205,0,0.10183359477669,0
1834,0.08712883852422237,0,0.12002225072743992,0,1.0224518695225318,1,0.08712883867944281,0,0.08712883867944281,0,0.280772127226616,1
1835,0.06228825387855371,0,0.12592915631830692,0,0.12592916330322623,0,0.04477968066930771,0,0.06549066801865895,0,0.0848833844376107,0
1836,0.05972196782628695,0,0.05429548552880684,0,0.9851664789797118,1,0.05972197589774927,0,0.05972195354600748,0,0.24372557235571243,1
1837,0.044288275142510734,0,0.13869516598060727,0,0.13869517172376314,0,0.08481879470249017,0,0.044288257136940956,0,0.09015713293726245,0
1838,0.11858385941013694,0,0.10320480462784569,0,0.24354595939318338,0,0.11858391505666077,0,0.11858383022869627,0,0.1405004737433046,0
1839,0.07553633550802867,0,0.10693107716118296,0,1.9349011209172506,1,0.07553636531035106,0,0.07553632495303948,0,0.4536882447699705,1
1840,0.09975357279957582,0,0.13869487245877585,0,0.13869488953302303,0,0.0997536201418067,0,0.09975354621807735,0,0.11533010023025177,0
1841,0.047627462384601436,0,0.1310910639973978,0,0.13109106632570425,0,0.05270680536826452,0,0.042621307695905365,0,0.08102754115437467,0
1842,0.03694421239197254,0,0.03694410746296247,0,0.0702132061123848,0,0.036944241573413215,0,0.03694420556227366,0,0.043597994620601335,0
1843,0.07872579867641132,0,0.9221859198684493,1,0.8130708232832452,1,0.07872583437711,0,0.07872578501701355,0,0.39428683224444583,1
1844,0.11699700402095914,0,0.11756268919756015,0,0.12304637641257916,0,0.11699703925599654,0,0.11699699051678181,0,0.11832001988077537,0
1845,0.05436417832970619,0,0.051215859750906624,0,2.3837931531015784,1,0.05436417584617933,0,0.05436418578028679,0,0.5196203105617314,1
1846,0.13108968812351426,0,0.13108968579520783,0,0.13108968579520783,0,0.13108968563998738,0,0.13108968812351426,0,0.13108968669548632,0
1847,0.10381047885554533,0,0.11123646555158,0,0.11123646555158,0,0.11357124037264536,0,0.1003424406517297,0,0.10803941819661608,0
1848,0.1288147604742941,0,0.1433173898452272,0,0.1433173898452272,0,0.1288147604742941,0,0.1288147604742941,0,0.13461581222266733,0
1849,0.09040426090359688,0,0.0904042583424598,0,0.09501053559749077,0,0.09040426160208881,0,0.09040426028271516,0,0.09132551534567028,0
1850,0.10034243816820283,0,0.11123646508591871,0,0.11123646508591871,0,0.10034243816820283,0,0.10034243816820283,0,0.1047000489352892,0
1851,0.13869962468743324,0,0.13869889515141645,0,0.1386989114495615,0,0.13869977928698063,0,0.1386995359013478,0,0.1386993492953479,0
1852,0.09142200866093238,0,1.2012335324349503,1,1.1255011563189328,1,0.09142200866093238,0,0.09142200866093238,0,0.5202001429473361,1
1853,0.08712880530705054,0,0.09653886915960659,0,0.6078599511335293,1,0.08712880530705054,0,0.08712880530705054,0,0.1931570472428575,1
1854,0.09142200866093238,0,0.13108966235692301,0,0.13108966235692301,0,0.09142200866093238,0,0.09142200881615281,0,0.10728907017037273,0
1855,0.08588024415075779,0,0.12783028992513815,0,0.12783710658550262,0,0.0993036488071084,0,0.08582455602784951,0,0.10533516909927129,0
1856,0.11699747449407975,0,0.15443923867618045,0,0.13109101727604866,0,0.11699751384245853,0,0.11699745493630569,0,0.1273045398450146,0
1857,0.06851492760082085,0,2.581646080284069,1,0.1386959725059569,0,0.06851490152378877,0,0.06851499093075593,0,0.5851773745690784,1
1858,0.07059363275766373,0,0.04966364490489165,0,0.07995717475811641,0,0.07059370043377082,0,0.07059359177947044,0,0.06828034892678261,0
1859,0.09901433143143852,0,0.13972213972980776,0,1.0274092600060005,1,0.09901442363237341,0,0.0990142822265625,0,0.29283488740523655,1
1860,0.06245894047121207,0,0.0624593161046505,0,0.0624593161046505,0,0.06245881939927737,0,0.06245893302063147,0,0.06245906502008438,0
1861,0.08351948484778404,0,0.061870956948647894,0,0.07325601732979219,0,0.08351960095266502,0,0.08351944014430046,0,0.07713710004463792,0
1862,0.11155869136564434,0,0.1386934470695754,0,0.1386934470695754,0,0.12396237424885233,0,0.09975191104846697,0,0.1225319741604229,0
1863,0.1123723762575537,0,0.112337751314044,0,0.1310707317509999,0,0.11236939385222892,0,0.11236858267026643,0,0.1161037671690186,0
1864,0.07381208334118128,0,0.13869341804335514,0,0.13869341804335514,0,0.07381208334118128,0,0.07381208334118128,0,0.09976461722205082,0
1865,0.043304735173781715,0,1.181672035638864,1,0.981047333140547,1,0.043304735173781715,0,0.043304735173781715,0,0.45852671486015123,1
1866,0.12092145609979828,0,0.13869341804335514,0,0.13869341804335514,0,0.12396940278510253,0,0.12474128774677713,0,0.12940379654367765,0
1867,0.11200623400509357,0,0.11199950539351751,0,0.11127508940019955,0,0.11200797945881884,0,0.11200547055341303,0,0.11185885576220848,0
1868,0.07381262816488743,0,0.09299231165399154,0,0.5127492169849575,1,0.07381265237927437,0,0.07381261885166168,0,0.1654358856069545,1
1869,0.07553747047980626,0,1.081625211207817,1,0.1259293989278376,0,0.07553756299118201,0,0.0755374301224947,0,0.2868334147458275,1
1870,0.125018268590793,0,0.12501824468684694,0,0.12501824460923672,0,0.12501828465610743,0,0.12501826998777688,0,0.1250182625061522,0
1871,0.11699705865855019,0,0.11699694030297299,0,0.11699694309694071,0,0.11699709148767094,0,0.11699704686179757,0,0.11699701608158648,0
1872,0.10278209116465102,0,0.11123677055972318,0,0.11123676962840061,0,0.09824724565260112,0,0.09518405849424501,0,0.1037373870999242,0
1873,0.12727863783948123,0,0.1326208608224988,0,0.1326445828502377,0,0.12006990619314213,0,0.12707549372377494,0,0.12793789628582697,0
1874,0.12883902472579697,0,0.23868732278545698,0,0.1433363074902445,0,0.12883850493623564,0,0.12883847460034303,0,0.15370792690761542,0
1875,0.05972455410907666,0,1.8237178326429178,1,1.6611441036996741,1,0.059724525858958565,0,0.05972449326266845,0,0.7328071019146591,1
1876,0.12504864623770118,0,0.12094608189848562,0,0.2409604291121165,0,0.12504824072433016,0,0.1250479684676975,0,0.1474102732880662,0
1877,0.07477931802471478,0,0.14337977153869966,0,0.14337994220356146,0,0.07477759631971519,0,0.0747775159155329,0,0.10221882880044479,0
1878,0.11123674060218036,0,0.11123670350449781,0,0.11123670179707308,0,0.11123674944974482,0,0.11123674044695993,0,0.11123672716009121,0
1879,0.08089031620572011,0,1.1233880741056055,1,0.11123648728244007,0,0.08089031542961796,0,0.08089031620572011,0,0.29545910184582075,1
1880,0.0747005082666874,0,0.15326859064710638,0,0.05694997690928479,0,0.0747005082666874,0,0.0747005082666874,0,0.08686401847129067,0
1881,0.2009413696359843,1,0.24627040574947992,0,0.24557664804160595,0,0.20095000377235314,1,0.19962669435578087,1,0.21867302431104085,1
1882,0.09978121418195467,0,0.7389787027301887,1,0.6681845961138606,1,0.09978085263477017,0,0.09978057071566582,0,0.34130118727528796,1
1883,0.1961041335016489,0,0.13869570599248013,0,0.13869571794445315,0,0.19610410494108996,1,0.1961041558533907,1,0.17314076364661257,1
1884,0.09117937708894412,0,0.0910307695157826,0,0.09749790215088676,0,0.09116302873007953,0,0.09116471473438044,0,0.09240715844401469,0
1885,0.08634965618451436,0,0.4490625150501728,1,0.13714703700194755,0,0.08620006466905276,0,0.0862151103404661,0,0.1689948766492307,1
1886,0.1259253234602511,0,0.12592532159760594,0,0.12592532159760594,0,0.12592532687510052,0,0.1259253234602511,0,0.12592532339816292,0
1887,0.09040426486171782,0,0.09501053971083213,0,0.4446010193011413,0,0.09040426532737911,0,0.09040426486171782,0,0.16216487081255765,0
1888,0.09040425570371251,0,0.30005272330405813,0,0.1112364639993757,0,0.09040425492761035,0,0.09040425570371251,0,0.13650039072769385,0
